timestamp,open,high,low,close,volume
1755179700000,6094.752,6094.752,6091.167,6093.838,0
1755180000000,6093.558,6094.999,6092.736,6094.894,0
1755180300000,6095.008,6095.997,6093.815,6093.906,0
1755180600000,6093.896,6096.219,6093.476,6094.958,0
1755180900000,6094.85,6096.805,6094.801,6095.558,0
1755181200000,6095.559,6097.705,6095.295,6096.234,0
1755181500000,6096.474,6100.228,6096.474,6099.468,0
1755181800000,6099.504,6099.548,6097.756,6098.93,0
1755182100000,6098.885,6099.357,6096.858,6097.721,0
1755182400000,6097.679,6098.472,6096.546,6097.313,0
1755182700000,6097.222,6097.399,6094.707,6095.877,0
1755183000000,6095.987,6096.943,6094.15,6094.8,0
1755183300000,6094.661,6097.241,6094.173,6096.607,0
1755183600000,6096.552,6100.205,6096.552,6099.337,0
1755183900000,6099.218,6099.6,6096.283,6097.664,0
1755184200000,6097.538,6100.344,6097.538,6098.603,0
1755184500000,6098.668,6099.186,6096.339,6097.639,0
1755184800000,6097.481,6098.553,6096.337,6098.553,0
1755185100000,6098.359,6099.971,6098.022,6098.761,0
1755185400000,6098.951,6099.74,6098.08,6099.468,0
1755185700000,6099.51,6100.086,6098.349,6099.551,0
1755186000000,6099.661,6102.621,6099.117,6102.26,0
1755186300000,6102.238,6103.929,6101.607,6101.972,0
1755186600000,6101.99,6102.505,6100.249,6100.73,0
1755186900000,6100.944,6102.967,6100.779,6101.174,0
1755187200000,6101.325,6102.081,6099.364,6100.225,0
1755187500000,6100.243,6100.332,6098.174,6099.605,0
1755187800000,6099.665,6101.361,6098.774,6099.464,0
1755188100000,6099.207,6102.066,6099.207,6101.189,0
1755188400000,6101.227,6104.323,6100.93,6104.323,0
1755188700000,6104.281,6104.934,6103.593,6104.906,0
1755189000000,6104.964,6107.596,6104.177,6107.596,0
1755189300000,6107.813,6107.813,6103.398,6104.446,0
1755189600000,6104.319,6106.742,6104.212,6105.956,0
1755189900000,6105.701,6108.015,6105.19,6107.949,0
1755190200000,6107.814,6109.417,6107.128,6109.417,0
1755190500000,6109.476,6112.184,6109.277,6111.047,0
1755190800000,6111.064,6111.064,6106.568,6107.215,0
1755191100000,6106.916,6106.918,6104.693,6105.674,0
1755191400000,6105.602,6105.602,6103.147,6103.233,0
1755191700000,6103.04,6104.669,6102.139,6104.669,0
1755192000000,6104.221,6104.266,6101.941,6102.02,0
1755192300000,6101.892,6102.873,6100.169,6102.33,0
1755192600000,6102.497,6102.908,6100.875,6102.79,0
1755192900000,6102.976,6103.834,6101.886,6102.666,0
1755193200000,6102.481,6105.343,6101.104,6105.343,0
1755193500000,6105.308,6107.944,6105.238,6107.478,0
1755193800000,6107.658,6108.242,6104.985,6106.513,0
1755194100000,6106.468,6106.48,6103.125,6103.761,0
1755194400000,6103.805,6106.033,6103.805,6105.918,0
1755194700000,6106.06,6108.632,6105.42,6108.451,0
1755195000000,6108.411,6111.874,6107.618,6110.692,0
1755195300000,6110.887,6111.612,6108.207,6108.453,0
1755195600000,6108.466,6108.583,6105.32,6105.52,0
1755195900000,6105.455,6105.855,6103.827,6104.633,0
1755196200000,6104.625,6105.365,6101.097,6102.61,0
1755196500000,6102.427,6104.936,6102.143,6104.768,0
1755196800000,6104.803,6105.158,6103.339,6103.354,0
1755197100000,6103.423,6108.628,6103.423,6107.327,0
1755197400000,6107.242,6110.085,6107.072,6107.734,0
1755197700000,6107.346,6107.435,6105.591,6106.983,0
1755198000000,6107.213,6109.21,6106.834,6108.721,0
1755198300000,6108.588,6110.543,6107.881,6109.493,0
1755198600000,6109.5,6111.154,6107.322,6110.016,0
1755198900000,6110.053,6111.851,6109.979,6111.531,0
1755199200000,6111.576,6112.278,6110.772,6111.202,0
1755199500000,6111.114,6112.7,6110.026,6111.516,0
1755199800000,6111.343,6111.65,6109.481,6111.306,0
1755200100000,6111.55,6112.47,6110.938,6111.078,0
1755200400000,6111.198,6112.033,6110.108,6110.375,0
1755200700000,6110.292,6110.549,6107.678,6108.206,0
1755201000000,6108.133,6109.699,6107.476,6108.811,0
1755201300000,6109.035,6109.671,6108.156,6108.156,0
1755201600000,6108.459,6108.459,6105.136,6105.92,0
1755201900000,6105.729,6106.198,6103.914,6104.204,0
1755202200000,6104.3,6106.294,6103.462,6105.81,0
1755202500000,6105.833,6106.264,6102.463,6103.45,0
1755202800000,6103.676,6103.848,6101.4,6102.47,0
1755203100000,6102.223,6105.377,6101.995,6103.968,0
1755203400000,6104.017,6104.487,6101.168,6103.986,0
1755203700000,6104.04,6107.072,6104.04,6105.437,0
1755204000000,6105.658,6107.762,6105.292,6105.698,0
1755204300000,6105.561,6106.005,6104.35,6105.831,0
1755204600000,6105.924,6106.481,6102.39,6102.39,0
1755204900000,6102.478,6103.393,6100.484,6100.484,0
1755205200000,6100.64,6101.155,6099.281,6099.79,0
1755205500000,6099.768,6101.704,6099.768,6101.657,0
1755205800000,6101.664,6104.802,6101.51,6104.158,0
1755206100000,6104.281,6104.405,6102.005,6102.657,0
1755206400000,6102.739,6104.492,6101.601,6104.018,0
1755206700000,6104.228,6107.252,6104.228,6106.216,0
1755207000000,6106.157,6106.259,6099.622,6099.876,0
1755207300000,6099.627,6099.89,6097.237,6099.2,0
1755207600000,6099.006,6100.674,6098.438,6099.238,0
1755207900000,6099.238,6100.811,6098.553,6098.84,0
1755208200000,6099.011,6099.576,6097.638,6099.383,0
1755208500000,6099.411,6099.443,6096.461,6096.778,0
1755208800000,6096.764,6098.589,6096.423,6096.423,0
1755209100000,6096.525,6097.061,6093.803,6096.552,0
1755209400000,6096.579,6098.217,6096.523,6098.111,0
1755209700000,6098.207,6099.779,6097.521,6098.639,0
1755210000000,6098.352,6099.719,6097.204,6098.213,0
1755210300000,6098.473,6098.906,6096.407,6096.643,0
1755210600000,6096.403,6096.468,6092.432,6092.432,0
1755210900000,6092.671,6092.671,6087.715,6088.951,0
1755211200000,6088.832,6089.598,6086.715,6087.831,0
1755211500000,6088.023,6088.827,6086.817,6087.557,0
1755211800000,6087.468,6087.911,6084.586,6085.373,0
1755212100000,6085.502,6087.817,6085.203,6085.86,0
1755212400000,6085.887,6086.489,6083.267,6083.903,0
1755212700000,6083.752,6086.25,6083.433,6085.151,0
1755213000000,6085.171,6086.216,6083.712,6084.871,0
1755213300000,6084.959,6085.983,6083.924,6084.34,0
1755213600000,6084.143,6085.232,6083.181,6085.232,0
1755213900000,6085.44,6086.294,6084.287,6085.39,0
1755214200000,6085.373,6088.02,6084.728,6087.075,0
1755214500000,6087.078,6088.166,6084.476,6084.6,0
1755214800000,6084.751,6085.584,6083.407,6085.255,0
1755215100000,6084.935,6087.585,6084.673,6086.144,0
1755215400000,6086.287,6086.512,6082.867,6085.073,0
1755215700000,6084.969,6085.238,6083.346,6084.758,0
1755216000000,6084.689,6086.67,6083.524,6083.77,0
1755216300000,6083.621,6084.922,6082.516,6084.343,0
1755216600000,6084.429,6084.768,6081.947,6083.127,0
1755216900000,6082.821,6084.276,6082.654,6084.148,0
1755217200000,6084.41,6086.084,6082.89,6084.578,0
1755217500000,6084.565,6084.565,6079.812,6080.812,0
1755217800000,6080.919,6080.919,6078.039,6078.171,0
1755218100000,6078.062,6078.515,6077.101,6077.374,0
1755218400000,6077.323,6080.706,6077.111,6079.373,0
1755218700000,6079.404,6084.086,6079.138,6084.04,0
1755219000000,6084.236,6085.16,6081.85,6084.587,0
1755219300000,6084.701,6085.565,6083.526,6085.365,0
1755219600000,6085.345,6085.522,6081.868,6081.984,0
1755219900000,6082.068,6087.404,6081.838,6087.195,0
1755220200000,6086.836,6087.713,6084.623,6084.623,0
1755220500000,6084.425,6084.657,6082.919,6083.784,0
1755220800000,6083.632,6084.579,6080.674,6080.674,0
1755221100000,6080.572,6083.226,6080.491,6082.569,0
1755221400000,6082.547,6086.104,6082.547,6083.383,0
1755221700000,6083.456,6085.089,6083.01,6084.374,0
1755222000000,6084.406,6088.785,6084.158,6088.766,0
1755222300000,6088.809,6090.767,6088.663,6090.266,0
1755222600000,6090.203,6090.906,6088.103,6089.687,0
1755222900000,6089.511,6091.099,6088.067,6089.856,0
1755223200000,6090.032,6091.797,6089.145,6091.578,0
1755223500000,6091.592,6091.973,6089.954,6091.337,0
1755223800000,6091.461,6091.689,6088.284,6088.284,0
1755224100000,6088.51,6088.725,6084.379,6084.416,0
1755224400000,6084.474,6086.258,6083.69,6083.864,0
1755224700000,6084.003,6086.396,6083.609,6084.461,0
1755225000000,6084.319,6087.963,6083.059,6087.172,0
1755225300000,6087.102,6089.723,6086.969,6088.584,0
1755225600000,6088.584,6089.048,6087.107,6088.429,0
1755225900000,6088.396,6089.429,6087.393,6089.241,0
1755226200000,6089.207,6090.035,6085.959,6086.904,0
1755226500000,6087.033,6088.962,6086.942,6087.379,0
1755226800000,6087.557,6089.83,6087.357,6089.415,0
1755227100000,6089.084,6090.39,6088.624,6088.814,0
1755227400000,6088.862,6088.862,6085.825,6086.84,0
1755227700000,6086.81,6088.781,6086.589,6087.618,0
1755228000000,6087.601,6087.628,6084.541,6085.422,0
1755228300000,6085.534,6089.869,6084.489,6089.844,0
1755228600000,6089.542,6091.839,6089.275,6091.839,0
1755228900000,6091.85,6092.109,6089.818,6089.878,0
1755229200000,6090.089,6092.703,6089.919,6092.464,0
1755229500000,6092.256,6092.31,6089.082,6089.339,0
1755229800000,6089.186,6091.909,6088.398,6088.758,0
1755230100000,6088.502,6089.742,6087.935,6089.561,0
1755230400000,6089.693,6090.727,6088.469,6090.715,0
1755230700000,6090.528,6090.662,6088.126,6088.866,0
1755231000000,6088.871,6090.652,6087.891,6088.025,0
1755231300000,6087.912,6089.805,6087.781,6088.149,0
1755231600000,6088.195,6088.765,6086.309,6086.309,0
1755231900000,6086.574,6087.308,6084.33,6085.391,0
1755232200000,6085.14,6086.361,6083.495,6086.214,0
1755232500000,6086.308,6088.691,6085.963,6087.762,0
1755232800000,6087.886,6088.035,6083.144,6083.153,0
1755233100000,6083.231,6085.115,6082.972,6083.088,0
1755233400000,6082.836,6084.991,6082.54,6084.889,0
1755233700000,6084.873,6085.869,6084.258,6085.159,0
1755234000000,6085.111,6087.933,6084.952,6085.435,0
1755234300000,6085.847,6085.847,6084.158,6084.595,0
1755234600000,6084.544,6086.53,6083.952,6084.37,0
1755234900000,6084.234,6086.233,6084.073,6086.022,0
1755235200000,6086.3,6087.714,6084.76,6085.18,0
1755235500000,6085.289,6085.367,6083.281,6083.763,0
1755235800000,6083.564,6083.622,6080.046,6081.057,0
1755236100000,6081.092,6081.361,6079.799,6080.698,0
1755236400000,6080.782,6083.07,6080.657,6081.081,0
1755236700000,6080.93,6083.541,6080.665,6082.797,0
1755237000000,6083.044,6084.645,6081.683,6084.366,0
1755237300000,6084.553,6087.625,6084.459,6087.278,0
1755237600000,6087.392,6089.95,6086.54,6088.453,0
1755237900000,6088.536,6088.536,6085.112,6085.915,0
1755238200000,6085.845,6087.839,6085.405,6086.424,0
1755238500000,6086.393,6088.484,6086.233,6088.127,0
1755238800000,6088.033,6089.904,6087.919,6087.991,0
1755239100000,6087.881,6090.334,6087.881,6090.004,0
1755239400000,6090.219,6090.293,6088.102,6090.175,0
1755239700000,6089.951,6091.159,6089.044,6089.517,0
1755240000000,6089.253,6091.003,6088.808,6089.281,0
1755240300000,6089.363,6089.552,6087.765,6088.212,0
1755240600000,6088.051,6089.417,6087.172,6088.686,0
1755240900000,6088.876,6088.98,6085.796,6086.61,0
1755241200000,6086.463,6087.743,6084.199,6085.366,0
1755241500000,6085.391,6085.553,6083.52,6084.975,0
1755241800000,6084.748,6085.141,6083.241,6085.053,0
1755242100000,6084.961,6087.004,6084.35,6085.605,0
1755242400000,6085.196,6086.91,6084.122,6086.823,0
1755242700000,6086.794,6088.261,6085.776,6086.975,0
1755243000000,6086.905,6087.255,6085.937,6086.196,0
1755243300000,6086.168,6089.08,6085.999,6088.994,0
1755243600000,6089.024,6090.149,6088.106,6088.888,0
